"source_file","original_name","standardized_name"
"h233.xlsx","PRIAU21","PRIAU"
"h233.xlsx","PRISE21","PRISE"
"h233.xlsx","PRIOC21","PRIOC"
"h233.xlsx","PRINO21","PRINO"
"h233.xlsx","PRIDE21","PRIDE"
"h233.xlsx","HPEJA21","HPEJA"
"h233.xlsx","HPEFE21","HPEFE"
"h233.xlsx","HPEMA21","HPEMA"
"h233.xlsx","HPEAP21","HPEAP"
"h233.xlsx","HPEMY21","HPEMY"
"h233.xlsx","HPEJU21","HPEJU"
"h233.xlsx","HPEJL21","HPEJL"
"h233.xlsx","HPEAU21","HPEAU"
"h233.xlsx","HPESE21","HPESE"
"h233.xlsx","HPEOC21","HPEOC"
"h233.xlsx","HPENO21","HPENO"
"h233.xlsx","HPEDE21","HPEDE"
"h233.xlsx","HPDJA21","HPDJA"
"h233.xlsx","HPDFE21","HPDFE"
"h233.xlsx","HPDMA21","HPDMA"
"h233.xlsx","HPDAP21","HPDAP"
"h233.xlsx","HPDMY21","HPDMY"
"h233.xlsx","HPDJU21","HPDJU"
"h233.xlsx","HPDJL21","HPDJL"
"h233.xlsx","HPDAU21","HPDAU"
"h233.xlsx","HPDSE21","HPDSE"
"h233.xlsx","HPDOC21","HPDOC"
"h233.xlsx","HPDNO21","HPDNO"
"h233.xlsx","HPDDE21","HPDDE"
"h233.xlsx","HPNJA21","HPNJA"
"h233.xlsx","HPNFE21","HPNFE"
"h233.xlsx","HPNMA21","HPNMA"
"h233.xlsx","HPNAP21","HPNAP"
"h233.xlsx","HPNMY21","HPNMY"
"h233.xlsx","HPNJU21","HPNJU"
"h233.xlsx","HPNJL21","HPNJL"
"h233.xlsx","HPNAU21","HPNAU"
"h233.xlsx","HPNSE21","HPNSE"
"h233.xlsx","HPNOC21","HPNOC"
"h233.xlsx","HPNNO21","HPNNO"
"h233.xlsx","HPNDE21","HPNDE"
"h233.xlsx","HPOJA21","HPOJA"
"h233.xlsx","HPOFE21","HPOFE"
"h233.xlsx","HPOMA21","HPOMA"
"h233.xlsx","HPOAP21","HPOAP"
"h233.xlsx","HPOMY21","HPOMY"
"h233.xlsx","HPOJU21","HPOJU"
"h233.xlsx","HPOJL21","HPOJL"
"h233.xlsx","HPOAU21","HPOAU"
"h233.xlsx","HPOSE21","HPOSE"
"h233.xlsx","HPOOC21","HPOOC"
"h233.xlsx","HPONO21","HPONO"
"h233.xlsx","HPODE21","HPODE"
"h233.xlsx","HPXJA21","HPXJA"
"h233.xlsx","HPXFE21","HPXFE"
"h233.xlsx","HPXMA21","HPXMA"
"h233.xlsx","HPXAP21","HPXAP"
"h233.xlsx","HPXMY21","HPXMY"
"h233.xlsx","HPXJU21","HPXJU"
"h233.xlsx","HPXJL21","HPXJL"
"h233.xlsx","HPXAU21","HPXAU"
"h233.xlsx","HPXSE21","HPXSE"
"h233.xlsx","HPXOC21","HPXOC"
"h233.xlsx","HPXNO21","HPXNO"
"h233.xlsx","HPXDE21","HPXDE"
"h233.xlsx","HPRJA21","HPRJA"
"h233.xlsx","HPRFE21","HPRFE"
"h233.xlsx","HPRMA21","HPRMA"
"h233.xlsx","HPRAP21","HPRAP"
"h233.xlsx","HPRMY21","HPRMY"
"h233.xlsx","HPRJU21","HPRJU"
"h233.xlsx","HPRJL21","HPRJL"
"h233.xlsx","HPRAU21","HPRAU"
"h233.xlsx","HPRSE21","HPRSE"
"h233.xlsx","HPROC21","HPROC"
"h233.xlsx","HPRNO21","HPRNO"
"h233.xlsx","HPRDE21","HPRDE"
"h233.xlsx","INSJA21X","INSJAX"
"h233.xlsx","INSFE21X","INSFEX"
"h233.xlsx","INSMA21X","INSMAX"
"h233.xlsx","INSAP21X","INSAPX"
"h233.xlsx","INSMY21X","INSMYX"
"h233.xlsx","INSJU21X","INSJUX"
"h233.xlsx","INSJL21X","INSJLX"
"h233.xlsx","INSAU21X","INSAUX"
"h233.xlsx","INSSE21X","INSSEX"
"h233.xlsx","INSOC21X","INSOCX"
"h233.xlsx","INSNO21X","INSNOX"
"h233.xlsx","INSDE21X","INSDEX"
"h233.xlsx","PRVEV21","PRVEV"
"h233.xlsx","TRIEV21","TRIEV"
"h233.xlsx","MCREV21","MCREV"
"h233.xlsx","MCDEV21","MCDEV"
"h233.xlsx","VAEV21","VAEV"
"h233.xlsx","GVAEV21","GVAEV"
"h233.xlsx","GVBEV21","GVBEV"
"h233.xlsx","GVCEV21","GVCEV"
"h233.xlsx","UNINS21","UNINS"
"h233.xlsx","INSCOV21","INSCOV"
"h233.xlsx","INSURC21","INSURC"
"h233.xlsx","TRICH21X","TRICHX"
"h233.xlsx","TRI21X","TRIX"
"h233.xlsx","MCRPD21","MCRPD"
"h233.xlsx","MCRPD21X","MCRPDX"
"h233.xlsx","MCRPB21","MCRPB"
"h233.xlsx","MCRPHO21","MCRPHO"
"h233.xlsx","MCDHMO21","MCDHMO"
"h233.xlsx","MCDMC21","MCDMC"
"h233.xlsx","PRVHMO21","PRVHMO"
"h233.xlsx","TRICR21X","TRICRX"
"h233.xlsx","TRIAT21X","TRIATX"
"h233.xlsx","MCAID21","MCAID"
"h233.xlsx","MCAID21X","MCAIDX"
"h233.xlsx","MCARE21","MCARE"
"h233.xlsx","MCARE21X","MCAREX"
"h233.xlsx","MCDAT21X","MCDATX"
"h233.xlsx","GOVTA21","GOVTA"
"h233.xlsx","GOVAAT21","GOVAAT"
"h233.xlsx","GOVTB21","GOVTB"
"h233.xlsx","GOVBAT21","GOVBAT"
"h233.xlsx","GOVTC21","GOVTC"
"h233.xlsx","GOVCAT21","GOVCAT"
"h233.xlsx","VAPROG21","VAPROG"
"h233.xlsx","VAPRAT21","VAPRAT"
"h233.xlsx","IHS21","IHS"
"h233.xlsx","IHSAT21","IHSAT"
"h233.xlsx","PRIDK21","PRIDK"
"h233.xlsx","PRIEU21","PRIEU"
"h233.xlsx","PRING21","PRING"
"h233.xlsx","PRIOG21","PRIOG"
"h233.xlsx","PRINEO21","PRINEO"
"h233.xlsx","PRIEUO21","PRIEUO"
"h233.xlsx","PRSTX21","PRSTX"
"h233.xlsx","PRIV21","PRIV"
"h233.xlsx","PRIVAT21","PRIVAT"
"h233.xlsx","PUB21X","PUBX"
"h233.xlsx","PUBAT21X","PUBATX"
"h233.xlsx","VERFLG21","VERFLG"
"h233.xlsx","INS21X","INSX"
"h233.xlsx","INSAT21X","INSATX"
"h233.xlsx","DNTINS21","DNTINS"
"h233.xlsx","PMDINS21","PMDINS"
"h233.xlsx","TOTTCH21","TOTTCH"
"h233.xlsx","TOTEXP21","TOTEXP"
"h233.xlsx","TOTSLF21","TOTSLF"
"h233.xlsx","TOTMCR21","TOTMCR"
"h233.xlsx","TOTMCD21","TOTMCD"
"h233.xlsx","TOTPRV21","TOTPRV"
"h233.xlsx","TOTVA21","TOTVA"
"h233.xlsx","TOTTRI21","TOTTRI"
"h233.xlsx","TOTOFD21","TOTOFD"
"h233.xlsx","TOTSTL21","TOTSTL"
"h233.xlsx","TOTWCP21","TOTWCP"
"h233.xlsx","TOTOSR21","TOTOSR"
"h233.xlsx","TOTPTR21","TOTPTR"
"h233.xlsx","TOTOTH21","TOTOTH"
"h233.xlsx","OBTOTV21","OBTOTV"
"h233.xlsx","OBVTCH21","OBVTCH"
"h233.xlsx","OBVEXP21","OBVEXP"
"h233.xlsx","OBVSLF21","OBVSLF"
"h233.xlsx","OBVMCR21","OBVMCR"
"h233.xlsx","OBVMCD21","OBVMCD"
"h233.xlsx","OBVPRV21","OBVPRV"
"h233.xlsx","OBVVA21","OBVVA"
"h233.xlsx","OBVTRI21","OBVTRI"
"h233.xlsx","OBVOFD21","OBVOFD"
"h233.xlsx","OBVSTL21","OBVSTL"
"h233.xlsx","OBVWCP21","OBVWCP"
"h233.xlsx","OBVOSR21","OBVOSR"
"h233.xlsx","OBVPTR21","OBVPTR"
"h233.xlsx","OBVOTH21","OBVOTH"
"h233.xlsx","OBDRV21","OBDRV"
"h233.xlsx","OBDTCH21","OBDTCH"
"h233.xlsx","OBDEXP21","OBDEXP"
"h233.xlsx","OBDSLF21","OBDSLF"
"h233.xlsx","OBDMCR21","OBDMCR"
"h233.xlsx","OBDMCD21","OBDMCD"
"h233.xlsx","OBDPRV21","OBDPRV"
"h233.xlsx","OBDVA21","OBDVA"
"h233.xlsx","OBDTRI21","OBDTRI"
"h233.xlsx","OBDOFD21","OBDOFD"
"h233.xlsx","OBDSTL21","OBDSTL"
"h233.xlsx","OBDWCP21","OBDWCP"
"h233.xlsx","OBDOSR21","OBDOSR"
"h233.xlsx","OBDPTR21","OBDPTR"
"h233.xlsx","OBDOTH21","OBDOTH"
"h233.xlsx","OPTOTV21","OPTOTV"
"h233.xlsx","OPTTCH21","OPTTCH"
"h233.xlsx","OPTEXP21","OPTEXP"
"h233.xlsx","OPTSLF21","OPTSLF"
"h233.xlsx","OPTMCR21","OPTMCR"
"h233.xlsx","OPTMCD21","OPTMCD"
"h233.xlsx","OPTPRV21","OPTPRV"
"h233.xlsx","OPTVA21","OPTVA"
"h233.xlsx","OPTTRI21","OPTTRI"
"h233.xlsx","OPTOFD21","OPTOFD"
"h233.xlsx","OPTSTL21","OPTSTL"
"h233.xlsx","OPTWCP21","OPTWCP"
"h233.xlsx","OPTOSR21","OPTOSR"
"h233.xlsx","OPTPTR21","OPTPTR"
"h233.xlsx","OPTOTH21","OPTOTH"
"h233.xlsx","OPFTCH21","OPFTCH"
"h233.xlsx","OPFEXP21","OPFEXP"
"h233.xlsx","OPFSLF21","OPFSLF"
"h233.xlsx","OPFMCR21","OPFMCR"
"h233.xlsx","OPFMCD21","OPFMCD"
"h233.xlsx","OPFPRV21","OPFPRV"
"h233.xlsx","OPFVA21","OPFVA"
"h233.xlsx","OPFTRI21","OPFTRI"
"h233.xlsx","OPFOFD21","OPFOFD"
"h233.xlsx","OPFSTL21","OPFSTL"
"h233.xlsx","OPFWCP21","OPFWCP"
"h233.xlsx","OPFOSR21","OPFOSR"
"h233.xlsx","OPFPTR21","OPFPTR"
"h233.xlsx","OPFOTH21","OPFOTH"
"h233.xlsx","OPDEXP21","OPDEXP"
"h233.xlsx","OPDTCH21","OPDTCH"
"h233.xlsx","OPDSLF21","OPDSLF"
"h233.xlsx","OPDMCR21","OPDMCR"
"h233.xlsx","OPDMCD21","OPDMCD"
"h233.xlsx","OPDPRV21","OPDPRV"
"h233.xlsx","OPDVA21","OPDVA"
"h233.xlsx","OPDTRI21","OPDTRI"
"h233.xlsx","OPDOFD21","OPDOFD"
"h233.xlsx","OPDSTL21","OPDSTL"
"h233.xlsx","OPDWCP21","OPDWCP"
"h233.xlsx","OPDOSR21","OPDOSR"
"h233.xlsx","OPDPTR21","OPDPTR"
"h233.xlsx","OPDOTH21","OPDOTH"
"h233.xlsx","OPDRV21","OPDRV"
"h233.xlsx","OPVTCH21","OPVTCH"
"h233.xlsx","OPVEXP21","OPVEXP"
"h233.xlsx","OPVSLF21","OPVSLF"
"h233.xlsx","OPVMCR21","OPVMCR"
"h233.xlsx","OPVMCD21","OPVMCD"
"h233.xlsx","OPVPRV21","OPVPRV"
"h233.xlsx","OPVVA21","OPVVA"
"h233.xlsx","OPVTRI21","OPVTRI"
"h233.xlsx","OPVOFD21","OPVOFD"
"h233.xlsx","OPVSTL21","OPVSTL"
"h233.xlsx","OPVWCP21","OPVWCP"
"h233.xlsx","OPVOSR21","OPVOSR"
"h233.xlsx","OPVPTR21","OPVPTR"
"h233.xlsx","OPVOTH21","OPVOTH"
"h233.xlsx","OPSEXP21","OPSEXP"
"h233.xlsx","OPSTCH21","OPSTCH"
"h233.xlsx","OPSSLF21","OPSSLF"
"h233.xlsx","OPSMCR21","OPSMCR"
"h233.xlsx","OPSMCD21","OPSMCD"
"h233.xlsx","OPSPRV21","OPSPRV"
"h233.xlsx","OPSVA21","OPSVA"
"h233.xlsx","OPSTRI21","OPSTRI"
"h233.xlsx","OPSOFD21","OPSOFD"
"h233.xlsx","OPSSTL21","OPSSTL"
"h233.xlsx","OPSWCP21","OPSWCP"
"h233.xlsx","OPSOSR21","OPSOSR"
"h233.xlsx","OPSPTR21","OPSPTR"
"h233.xlsx","OPSOTH21","OPSOTH"
"h233.xlsx","ERTOT21","ERTOT"
"h233.xlsx","ERTTCH21","ERTTCH"
"h233.xlsx","ERTEXP21","ERTEXP"
"h233.xlsx","ERTSLF21","ERTSLF"
"h233.xlsx","ERTMCR21","ERTMCR"
"h233.xlsx","ERTMCD21","ERTMCD"
"h233.xlsx","ERTPRV21","ERTPRV"
"h233.xlsx","ERTVA21","ERTVA"
"h233.xlsx","ERTTRI21","ERTTRI"
"h233.xlsx","ERTOFD21","ERTOFD"
"h233.xlsx","ERTSTL21","ERTSTL"
"h233.xlsx","ERTWCP21","ERTWCP"
"h233.xlsx","ERTOSR21","ERTOSR"
"h233.xlsx","ERTPTR21","ERTPTR"
"h233.xlsx","ERTOTH21","ERTOTH"
"h233.xlsx","ERFTCH21","ERFTCH"
"h233.xlsx","ERFEXP21","ERFEXP"
"h233.xlsx","ERFSLF21","ERFSLF"
"h233.xlsx","ERFMCR21","ERFMCR"
"h233.xlsx","ERFMCD21","ERFMCD"
"h233.xlsx","ERFPRV21","ERFPRV"
"h233.xlsx","ERFVA21","ERFVA"
"h233.xlsx","ERFTRI21","ERFTRI"
"h233.xlsx","ERFOFD21","ERFOFD"
"h233.xlsx","ERFSTL21","ERFSTL"
"h233.xlsx","ERFWCP21","ERFWCP"
"h233.xlsx","ERFOSR21","ERFOSR"
"h233.xlsx","ERFPTR21","ERFPTR"
"h233.xlsx","ERFOTH21","ERFOTH"
"h233.xlsx","ERDEXP21","ERDEXP"
"h233.xlsx","ERDTCH21","ERDTCH"
"h233.xlsx","ERDSLF21","ERDSLF"
"h233.xlsx","ERDMCR21","ERDMCR"
"h233.xlsx","ERDMCD21","ERDMCD"
"h233.xlsx","ERDPRV21","ERDPRV"
"h233.xlsx","ERDVA21","ERDVA"
"h233.xlsx","ERDTRI21","ERDTRI"
"h233.xlsx","ERDOFD21","ERDOFD"
"h233.xlsx","ERDSTL21","ERDSTL"
"h233.xlsx","ERDWCP21","ERDWCP"
"h233.xlsx","ERDOSR21","ERDOSR"
"h233.xlsx","ERDPTR21","ERDPTR"
"h233.xlsx","ERDOTH21","ERDOTH"
"h233.xlsx","IPDIS21","IPDIS"
"h233.xlsx","IPTEXP21","IPTEXP"
"h233.xlsx","IPTTCH21","IPTTCH"
"h233.xlsx","IPTSLF21","IPTSLF"
"h233.xlsx","IPTMCR21","IPTMCR"
"h233.xlsx","IPTMCD21","IPTMCD"
"h233.xlsx","IPTPRV21","IPTPRV"
"h233.xlsx","IPTVA21","IPTVA"
"h233.xlsx","IPTTRI21","IPTTRI"
"h233.xlsx","IPTOFD21","IPTOFD"
"h233.xlsx","IPTSTL21","IPTSTL"
"h233.xlsx","IPTWCP21","IPTWCP"
"h233.xlsx","IPTOSR21","IPTOSR"
"h233.xlsx","IPTPTR21","IPTPTR"
"h233.xlsx","IPTOTH21","IPTOTH"
"h233.xlsx","IPFEXP21","IPFEXP"
"h233.xlsx","IPFTCH21","IPFTCH"
"h233.xlsx","IPFSLF21","IPFSLF"
"h233.xlsx","IPFMCR21","IPFMCR"
"h233.xlsx","IPFMCD21","IPFMCD"
"h233.xlsx","IPFPRV21","IPFPRV"
"h233.xlsx","IPFVA21","IPFVA"
"h233.xlsx","IPFTRI21","IPFTRI"
"h233.xlsx","IPFOFD21","IPFOFD"
"h233.xlsx","IPFSTL21","IPFSTL"
"h233.xlsx","IPFWCP21","IPFWCP"
"h233.xlsx","IPFOSR21","IPFOSR"
"h233.xlsx","IPFPTR21","IPFPTR"
"h233.xlsx","IPFOTH21","IPFOTH"
"h233.xlsx","IPDEXP21","IPDEXP"
"h233.xlsx","IPDTCH21","IPDTCH"
"h233.xlsx","IPDSLF21","IPDSLF"
"h233.xlsx","IPDMCR21","IPDMCR"
"h233.xlsx","IPDMCD21","IPDMCD"
"h233.xlsx","IPDPRV21","IPDPRV"
"h233.xlsx","IPDVA21","IPDVA"
"h233.xlsx","IPDTRI21","IPDTRI"
"h233.xlsx","IPDOFD21","IPDOFD"
"h233.xlsx","IPDSTL21","IPDSTL"
"h233.xlsx","IPDWCP21","IPDWCP"
"h233.xlsx","IPDOSR21","IPDOSR"
"h233.xlsx","IPDPTR21","IPDPTR"
"h233.xlsx","IPDOTH21","IPDOTH"
"h233.xlsx","IPNGTD21","IPNGTD"
"h233.xlsx","DVTOT21","DVTOT"
"h233.xlsx","DVTTCH21","DVTTCH"
"h233.xlsx","DVTEXP21","DVTEXP"
"h233.xlsx","DVTSLF21","DVTSLF"
"h233.xlsx","DVTMCR21","DVTMCR"
"h233.xlsx","DVTMCD21","DVTMCD"
"h233.xlsx","DVTPRV21","DVTPRV"
"h233.xlsx","DVTVA21","DVTVA"
"h233.xlsx","DVTTRI21","DVTTRI"
"h233.xlsx","DVTOFD21","DVTOFD"
"h233.xlsx","DVTSTL21","DVTSTL"
"h233.xlsx","DVTWCP21","DVTWCP"
"h233.xlsx","DVTOSR21","DVTOSR"
"h233.xlsx","DVTPTR21","DVTPTR"
"h233.xlsx","DVTOTH21","DVTOTH"
"h233.xlsx","HHTOTD21","HHTOTD"
"h233.xlsx","HHAGD21","HHAGD"
"h233.xlsx","HHATCH21","HHATCH"
"h233.xlsx","HHAEXP21","HHAEXP"
"h233.xlsx","HHASLF21","HHASLF"
"h233.xlsx","HHAMCR21","HHAMCR"
"h233.xlsx","HHAMCD21","HHAMCD"
"h233.xlsx","HHAPRV21","HHAPRV"
"h233.xlsx","HHAVA21","HHAVA"
"h233.xlsx","HHATRI21","HHATRI"
"h233.xlsx","HHAOFD21","HHAOFD"
"h233.xlsx","HHASTL21","HHASTL"
"h233.xlsx","HHAWCP21","HHAWCP"
"h233.xlsx","HHAOSR21","HHAOSR"
"h233.xlsx","HHAPTR21","HHAPTR"
"h233.xlsx","HHAOTH21","HHAOTH"
"h233.xlsx","HHINDD21","HHINDD"
"h233.xlsx","HHNTCH21","HHNTCH"
"h233.xlsx","HHNEXP21","HHNEXP"
"h233.xlsx","HHNSLF21","HHNSLF"
"h233.xlsx","HHNMCD21","HHNMCD"
"h233.xlsx","HHNMCR21","HHNMCR"
"h233.xlsx","HHNPRV21","HHNPRV"
"h233.xlsx","HHNVA21","HHNVA"
"h233.xlsx","HHNTRI21","HHNTRI"
"h233.xlsx","HHNOFD21","HHNOFD"
"h233.xlsx","HHNSTL21","HHNSTL"
"h233.xlsx","HHNWCP21","HHNWCP"
"h233.xlsx","HHNOSR21","HHNOSR"
"h233.xlsx","HHNPTR21","HHNPTR"
"h233.xlsx","HHNOTH21","HHNOTH"
"h233.xlsx","HHINFD21","HHINFD"
"h233.xlsx","VISEXP21","VISEXP"
"h233.xlsx","VISTCH21","VISTCH"
"h233.xlsx","VISSLF21","VISSLF"
"h233.xlsx","VISMCR21","VISMCR"
"h233.xlsx","VISMCD21","VISMCD"
"h233.xlsx","VISPRV21","VISPRV"
"h233.xlsx","VISVA21","VISVA"
"h233.xlsx","VISTRI21","VISTRI"
"h233.xlsx","VISOFD21","VISOFD"
"h233.xlsx","VISSTL21","VISSTL"
"h233.xlsx","VISWCP21","VISWCP"
"h233.xlsx","VISOSR21","VISOSR"
"h233.xlsx","VISPTR21","VISPTR"
"h233.xlsx","VISOTH21","VISOTH"
"h233.xlsx","OTHTCH21","OTHTCH"
"h233.xlsx","OTHEXP21","OTHEXP"
"h233.xlsx","OTHSLF21","OTHSLF"
"h233.xlsx","OTHMCR21","OTHMCR"
"h233.xlsx","OTHMCD21","OTHMCD"
"h233.xlsx","OTHPRV21","OTHPRV"
"h233.xlsx","OTHVA21","OTHVA"
"h233.xlsx","OTHTRI21","OTHTRI"
"h233.xlsx","OTHOFD21","OTHOFD"
"h233.xlsx","OTHSTL21","OTHSTL"
"h233.xlsx","OTHWCP21","OTHWCP"
"h233.xlsx","OTHOSR21","OTHOSR"
"h233.xlsx","OTHPTR21","OTHPTR"
"h233.xlsx","OTHOTH21","OTHOTH"
"h233.xlsx","RXTOT21","RXTOT"
"h233.xlsx","RXEXP21","RXEXP"
"h233.xlsx","RXSLF21","RXSLF"
"h233.xlsx","RXMCR21","RXMCR"
"h233.xlsx","RXMCD21","RXMCD"
"h233.xlsx","RXPRV21","RXPRV"
"h233.xlsx","RXVA21","RXVA"
"h233.xlsx","RXTRI21","RXTRI"
"h233.xlsx","RXOFD21","RXOFD"
"h233.xlsx","RXSTL21","RXSTL"
"h233.xlsx","RXWCP21","RXWCP"
"h233.xlsx","RXOSR21","RXOSR"
"h233.xlsx","RXPTR21","RXPTR"
"h233.xlsx","RXOTH21","RXOTH"
"h233.xlsx","PERWT21F","PERWTF"
"h233.xlsx","FAMWT21F","FAMWTF"
"h233.xlsx","FAMWT21C","FAMWTC"
"h233.xlsx","SAQWT21F","SAQWTF"
"h233.xlsx","DIABW21F","DIABWF"
"h233.xlsx","SDOHWT21F","SDOHWTF"
"h243.xlsx","FAMID22","FAMID"
"h243.xlsx","RULETR22","RULETR"
"h243.xlsx","RUSIZE22","RUSIZE"
"h243.xlsx","RUCLAS22","RUCLAS"
"h243.xlsx","FAMSZE22","FAMSZE"
"h243.xlsx","REGION22","REGION"
"h243.xlsx","REFPRS22","REFPRS"
"h243.xlsx","RESP22","RESP"
"h243.xlsx","PROXY22","PROXY"
"h243.xlsx","ENDRFM22","ENDRFM"
"h243.xlsx","ENDRFY22","ENDRFY"
"h243.xlsx","INSCOP22","INSCOP"
"h243.xlsx","ELGRND22","ELGRND"
"h243.xlsx","AGE22X","AGEX"
"h243.xlsx","MARRY22X","MARRYX"
"h243.xlsx","SPOUID22","SPOUID"
"h243.xlsx","SPOUIN22","SPOUIN"
"h243.xlsx","FTSTU22X","FTSTUX"
"h243.xlsx","REFRL22X","REFRLX"
"h243.xlsx","ANYLMI22","ANYLMI"
"h243.xlsx","ADRNK542_M20","ADRNK542_M"
"h243.xlsx","ADRNK442_M20","ADRNK442_M"
"h243.xlsx","DDNWRK22","DDNWRK"
"h243.xlsx","OTHDYS22","OTHDYS"
"h243.xlsx","OTHNDD22","OTHNDD"
"h243.xlsx","FILEDR22","FILEDR"
"h243.xlsx","WILFIL22","WILFIL"
"h243.xlsx","FLSTAT22","FLSTAT"
"h243.xlsx","FILER22","FILER"
"h243.xlsx","JTINRU22","JTINRU"
"h243.xlsx","JNTPID22","JNTPID"
"h243.xlsx","TAXFRM22","TAXFRM"
"h243.xlsx","FOODST22","FOODST"
"h243.xlsx","FOODMN22","FOODMN"
"h243.xlsx","FOODVL22","FOODVL"
"h243.xlsx","TTLP22X","TTLPX"
"h243.xlsx","FAMINC22","FAMINC"
"h243.xlsx","POVCAT22","POVCAT"
"h243.xlsx","POVLEV22","POVLEV"
"h243.xlsx","WAGEP22X","WAGEPX"
"h243.xlsx","WAGIMP22","WAGIMP"
"h243.xlsx","BUSNP22X","BUSNPX"
"h243.xlsx","BUSIMP22","BUSIMP"
"h243.xlsx","UNEMP22X","UNEMPX"
"h243.xlsx","UNEIMP22","UNEIMP"
"h243.xlsx","WCMPP22X","WCMPPX"
"h243.xlsx","WCPIMP22","WCPIMP"
"h243.xlsx","INTRP22X","INTRPX"
"h243.xlsx","INTIMP22","INTIMP"
"h243.xlsx","DIVDP22X","DIVDPX"
"h243.xlsx","DIVIMP22","DIVIMP"
"h243.xlsx","SALEP22X","SALEPX"
"h243.xlsx","SALIMP22","SALIMP"
"h243.xlsx","PENSP22X","PENSPX"
"h243.xlsx","PENIMP22","PENIMP"
"h243.xlsx","SSECP22X","SSECPX"
"h243.xlsx","SSCIMP22","SSCIMP"
"h243.xlsx","TRSTP22X","TRSTPX"
"h243.xlsx","TRTIMP22","TRTIMP"
"h243.xlsx","VETSP22X","VETSPX"
"h243.xlsx","VETIMP22","VETIMP"
"h243.xlsx","IRASP22X","IRASPX"
"h243.xlsx","IRAIMP22","IRAIMP"
"h243.xlsx","ALIMP22X","ALIMPX"
"h243.xlsx","ALIIMP22","ALIIMP"
"h243.xlsx","CHLDP22X","CHLDPX"
"h243.xlsx","CHLIMP22","CHLIMP"
"h243.xlsx","CASHP22X","CASHPX"
"h243.xlsx","CSHIMP22","CSHIMP"
"h243.xlsx","SSIP22X","SSIPX"
"h243.xlsx","SSIIMP22","SSIIMP"
"h243.xlsx","PUBP22X","PUBPX"
"h243.xlsx","PUBIMP22","PUBIMP"
"h243.xlsx","OTHRP22X","OTHRPX"
"h243.xlsx","OTHIMP22","OTHIMP"
"h243.xlsx","TRIJA22X","TRIJAX"
"h243.xlsx","TRIFE22X","TRIFEX"
"h243.xlsx","TRIMA22X","TRIMAX"
"h243.xlsx","TRIAP22X","TRIAPX"
"h243.xlsx","TRIMY22X","TRIMYX"
"h243.xlsx","TRIJU22X","TRIJUX"
"h243.xlsx","TRIJL22X","TRIJLX"
"h243.xlsx","TRIAU22X","TRIAUX"
"h243.xlsx","TRISE22X","TRISEX"
"h243.xlsx","TRIOC22X","TRIOCX"
"h243.xlsx","TRINO22X","TRINOX"
"h243.xlsx","TRIDE22X","TRIDEX"
"h243.xlsx","MCRJA22","MCRJA"
"h243.xlsx","MCRFE22","MCRFE"
"h243.xlsx","MCRMA22","MCRMA"
"h243.xlsx","MCRAP22","MCRAP"
"h243.xlsx","MCRMY22","MCRMY"
"h243.xlsx","MCRJU22","MCRJU"
"h243.xlsx","MCRJL22","MCRJL"
"h243.xlsx","MCRAU22","MCRAU"
"h243.xlsx","MCRSE22","MCRSE"
"h243.xlsx","MCROC22","MCROC"
"h243.xlsx","MCRNO22","MCRNO"
"h243.xlsx","MCRDE22","MCRDE"
"h243.xlsx","MCRJA22X","MCRJAX"
"h243.xlsx","MCRFE22X","MCRFEX"
"h243.xlsx","MCRMA22X","MCRMAX"
"h243.xlsx","MCRAP22X","MCRAPX"
"h243.xlsx","MCRMY22X","MCRMYX"
"h243.xlsx","MCRJU22X","MCRJUX"
"h243.xlsx","MCRJL22X","MCRJLX"
"h243.xlsx","MCRAU22X","MCRAUX"
"h243.xlsx","MCRSE22X","MCRSEX"
"h243.xlsx","MCROC22X","MCROCX"
"h243.xlsx","MCRNO22X","MCRNOX"
"h243.xlsx","MCRDE22X","MCRDEX"
"h243.xlsx","MCDJA22","MCDJA"
"h243.xlsx","MCDFE22","MCDFE"
"h243.xlsx","MCDMA22","MCDMA"
"h243.xlsx","MCDAP22","MCDAP"
"h243.xlsx","MCDMY22","MCDMY"
"h243.xlsx","MCDJU22","MCDJU"
"h243.xlsx","MCDJL22","MCDJL"
"h243.xlsx","MCDAU22","MCDAU"
"h243.xlsx","MCDSE22","MCDSE"
"h243.xlsx","MCDOC22","MCDOC"
"h243.xlsx","MCDNO22","MCDNO"
"h243.xlsx","MCDDE22","MCDDE"
"h243.xlsx","MCDJA22X","MCDJAX"
"h243.xlsx","MCDFE22X","MCDFEX"
"h243.xlsx","MCDMA22X","MCDMAX"
"h243.xlsx","MCDAP22X","MCDAPX"
"h243.xlsx","MCDMY22X","MCDMYX"
"h243.xlsx","MCDJU22X","MCDJUX"
"h243.xlsx","MCDJL22X","MCDJLX"
"h243.xlsx","MCDAU22X","MCDAUX"
"h243.xlsx","MCDSE22X","MCDSEX"
"h243.xlsx","MCDOC22X","MCDOCX"
"h243.xlsx","MCDNO22X","MCDNOX"
"h243.xlsx","MCDDE22X","MCDDEX"
"h243.xlsx","GVAJA22","GVAJA"
"h243.xlsx","GVAFE22","GVAFE"
"h243.xlsx","GVAMA22","GVAMA"
"h243.xlsx","GVAAP22","GVAAP"
"h243.xlsx","GVAMY22","GVAMY"
"h243.xlsx","GVAJU22","GVAJU"
"h243.xlsx","GVAJL22","GVAJL"
